Date,Open,High,Low,Close
2011-10-10,1229.13,1299.73,1229.13,1299.27
2011-10-11,1299.27,1309.41,1274.77,1305.37
2011-10-12,1305.37,1363.70,1305.37,1342.02
2011-10-13,1342.02,1342.02,1294.94,1333.07
2011-10-14,1333.07,1366.91,1333.07,1362.91
2011-10-17,1362.91,1362.91,1284.74,1287.35
2011-10-18,1287.35,1330.89,1252.59,1323.97
2011-10-19,1323.97,1323.97,1265.78,1269.73
2011-10-20,1269.73,1280.11,1239.37,1273.35
2011-10-21,1273.35,1320.76,1273.35,1316.12
2011-10-24,1316.12,1398.14,1316.12,1395.25
2011-10-25,1395.25,1395.25,1339.80,1342.44
2011-10-26,1342.44,1385.23,1334.67,1379.93
2011-10-27,1379.93,1524.16,1379.93,1506.22
2011-10-28,1506.22,1537.52,1479.02,1533.39
2011-10-31,1533.39,1533.39,1442.23,1442.23
2011-11-01,1442.23,1442.23,1360.58,1390.10
2011-11-02,1390.10,1444.50,1390.10,1436.82
2011-11-03,1436.82,1477.54,1425.24,1471.30
2011-11-04,1471.30,1494.78,1440.47,1484.89
2011-11-07,1484.89,1501.89,1460.41,1488.96
2011-11-08,1488.96,1506.78,1471.73,1503.32
2011-11-09,1503.32,1503.32,1404.06,1407.05
2011-11-10,1407.05,1438.14,1401.51,1419.64
2011-11-11,1419.76,1478.37,1419.76,1466.98
2011-11-14,1466.98,1466.98,1438.85,1454.88
2011-11-15,1454.88,1478.94,1436.70,1468.94
2011-11-16,1468.94,1468.94,1428.40,1429.96
2011-11-17,1429.96,1439.22,1364.08,1375.28
2011-11-18,1375.28,1389.79,1359.97,1369.62
2011-11-21,1335.23,1335.23,1295.31,1319.91
2011-11-22,1313.54,1323.14,1287.06,1302.50
2011-11-23,1284.30,1284.30,1235.84,1236.43
2011-11-25,1232.93,1249.79,1226.56,1227.57
2011-11-28,1289.85,1310.43,1276.65,1289.43
2011-11-29,1282.12,1299.29,1272.05,1278.96
2011-11-30,1344.94,1392.59,1344.94,1392.07
2011-12-01,1389.00,1409.72,1376.89,1389.23
2011-12-02,1407.14,1422.16,1392.85,1397.32
2011-12-05,1425.81,1445.93,1416.05,1428.17
2011-12-06,1418.92,1436.26,1403.19,1422.77
2011-12-07,1412.00,1418.44,1395.36,1411.99
2011-12-08,1394.59,1394.63,1343.00,1347.87
2011-12-09,1355.20,1391.59,1352.85,1387.24
2011-12-12,1359.01,1359.01,1315.96,1331.42
2011-12-13,1342.23,1355.06,1287.46,1299.01
2011-12-14,1284.80,1297.34,1264.29,1275.20
2011-12-15,1293.68,1300.37,1270.18,1275.69
2011-12-16,1287.21,1310.02,1284.03,1294.03
2011-12-19,1295.70,1295.95,1243.55,1246.29
2011-12-20,1276.64,1317.57,1276.64,1314.42
2011-12-21,1311.43,1317.92,1289.54,1313.97
2011-12-22,1319.59,1344.17,1319.59,1337.62
2011-12-23,1341.46,1344.79,1330.36,1344.22
2011-12-27,1341.40,1349.15,1337.71,1340.43
2011-12-28,1336.43,1336.83,1298.93,1300.78
2011-12-29,1302.41,1320.43,1301.79,1318.59
2011-12-30,1316.66,1330.98,1316.55,1326.82
2012-01-03,1371.35,1408.58,1371.35,1400.36
2012-01-04,1392.98,1418.24,1385.17,1410.12
2012-01-05,1410.12,1410.12,1374.55,1398.19
2012-01-06,1397.96,1400.08,1376.89,1386.82
2012-01-09,1395.87,1404.29,1383.62,1389.05
2012-01-10,1423.11,1439.93,1423.11,1432.71
2012-01-11,1431.08,1454.86,1427.33,1449.75
2012-01-12,1449.75,1470.67,1442.88,1469.40
2012-01-13,1453.50,1453.50,1416.15,1437.68
2012-01-17,1468.18,1480.42,1461.31,1467.31
2012-01-18,1470.29,1503.07,1464.99,1502.52
2012-01-19,1507.12,1524.82,1505.87,1517.99
2012-01-20,1514.26,1522.06,1508.37,1515.79
2012-01-23,1521.88,1542.63,1519.27,1529.80
2012-01-24,1514.04,1536.73,1498.77,1535.88
2012-01-25,1525.79,1572.58,1517.00,1569.04
2012-01-26,1586.82,1594.84,1544.54,1555.90
2012-01-27,1540.94,1563.62,1540.02,1558.61
2012-01-30,1530.55,1546.56,1516.31,1538.50
2012-01-31,1553.30,1565.24,1521.28,1541.57
2012-02-01,1541.57,1593.79,1541.57,1580.67
2012-02-02,1584.83,1605.57,1577.97,1586.36
2012-02-03,1602.24,1631.20,1602.24,1624.76
2012-02-06,1608.87,1615.09,1599.02,1610.48
2012-02-07,1609.30,1614.78,1586.35,1606.22
2012-02-08,1614.99,1626.85,1598.47,1604.74
2012-02-09,1605.11,1606.23,1583.38,1601.94
2012-02-10,1574.78,1574.78,1544.83,1553.07
2012-02-13,1553.07,1581.35,1553.07,1572.94
2012-02-14,1559.71,1559.71,1522.53,1539.68
2012-02-15,1540.83,1542.24,1504.50,1511.07
2012-02-16,1495.37,1539.84,1493.68,1539.78
2012-02-17,1549.14,1550.13,1523.56,1529.46
2012-02-21,1541.88,1563.49,1541.07,1545.93
2012-02-22,1536.89,1540.28,1519.74,1521.66
2012-02-23,1521.66,1533.72,1507.08,1532.15
2012-02-24,1538.37,1556.98,1537.83,1546.10
2012-02-27,1537.48,1542.27,1515.63,1539.11
2012-02-28,1541.57,1553.27,1532.09,1548.60
2012-02-29,1549.34,1563.26,1516.88,1518.69
2012-03-01,1524.32,1552.77,1524.32,1541.74
2012-03-02,1542.21,1549.64,1525.87,1533.23
2012-03-05,1523.57,1524.71,1483.91,1488.39
2012-03-06,1451.56,1451.56,1420.69,1428.87
2012-03-07,1432.92,1437.39,1414.88,1433.58
2012-03-08,1448.26,1463.68,1443.99,1458.45
2012-03-09,1455.13,1482.67,1451.94,1469.55
2012-03-12,1462.28,1476.15,1446.45,1450.88
2012-03-13,1462.50,1504.84,1459.26,1504.61
2012-03-14,1502.59,1521.10,1490.23,1507.24
2012-03-15,1514.19,1533.68,1504.64,1531.22
2012-03-16,1539.49,1547.48,1534.14,1542.96
2012-03-19,1544.05,1575.83,1540.24,1562.23
2012-03-20,1530.09,1530.81,1505.77,1528.93
2012-03-21,1523.90,1524.08,1501.39,1510.42
2012-03-22,1509.12,1509.12,1448.94,1460.64
2012-03-23,1459.25,1485.49,1451.67,1482.59
2012-03-26,1494.85,1502.30,1482.67,1500.55
2012-03-27,1502.71,1515.95,1486.66,1487.54
2012-03-28,1484.02,1484.02,1438.45,1455.61
2012-03-29,1443.86,1470.62,1429.85,1470.47
2012-03-30,1484.46,1486.98,1460.17,1472.45
2012-04-02,1470.34,1516.63,1465.99,1504.58
2012-04-03,1504.43,1505.64,1466.19,1481.53
2012-04-04,1456.14,1456.14,1436.57,1442.76
2012-04-05,1442.76,1460.74,1430.06,1435.94
2012-04-09,1414.55,1429.07,1408.61,1421.99
2012-04-10,1413.13,1423.39,1379.34,1388.51
2012-04-11,1412.36,1428.01,1405.40,1408.44
2012-04-12,1418.50,1477.96,1417.99,1475.31
2012-04-13,1475.31,1475.31,1438.68,1446.25
2012-04-16,1456.09,1464.82,1430.76,1440.35
2012-04-17,1452.82,1477.28,1452.09,1464.21
2012-04-18,1457.65,1469.17,1450.04,1452.40
2012-04-19,1451.43,1455.44,1420.45,1429.30
2012-04-20,1434.32,1448.04,1430.61,1431.84
2012-04-23,1398.80,1400.58,1376.18,1400.11
2012-04-24,1400.13,1422.18,1391.81,1409.26
2012-04-25,1430.24,1445.39,1424.61,1442.21
2012-04-26,1428.75,1449.27,1422.73,1447.14
2012-04-27,1453.97,1457.43,1439.84,1446.43
2012-04-30,1443.39,1443.45,1424.78,1434.54
2012-05-01,1434.59,1462.81,1433.80,1447.32
2012-05-02,1434.13,1434.13,1418.90,1432.16
2012-05-03,1423.74,1428.94,1396.33,1402.71
2012-05-04,1386.64,1387.87,1351.33,1357.08
2012-05-07,1352.17,1366.00,1342.79,1359.81
2012-05-08,1347.04,1347.04,1308.66,1334.24
2012-05-09,1301.83,1342.70,1297.08,1325.18
2012-05-10,1341.15,1353.59,1323.20,1330.59
2012-05-11,1330.59,1340.04,1309.98,1315.05
2012-05-14,1294.65,1295.03,1281.56,1284.38
2012-05-15,1284.38,1287.37,1240.91,1244.22
2012-05-16,1253.09,1264.72,1215.66,1215.66
2012-05-17,1215.66,1220.17,1178.49,1181.09
2012-05-18,1184.29,1189.46,1156.64,1161.96
2012-05-21,1168.78,1210.32,1168.78,1208.07
2012-05-22,1211.96,1225.34,1186.75,1194.75
2012-05-23,1194.75,1201.86,1155.09,1201.05
2012-05-24,1203.63,1203.63,1168.22,1184.78
2012-05-25,1181.45,1187.09,1174.78,1179.60
2012-05-29,1211.30,1220.49,1197.61,1213.71
2012-05-30,1192.59,1192.59,1172.81,1175.38
2012-05-31,1173.36,1173.36,1137.74,1153.50
2012-06-01,1129.69,1141.72,1125.18,1126.48
2012-06-04,1128.22,1133.85,1105.93,1126.18
2012-06-05,1124.69,1143.93,1123.22,1135.78
2012-06-06,1150.31,1176.59,1150.31,1173.27
2012-06-07,1199.64,1226.41,1187.28,1189.31
2012-06-08,1170.05,1176.11,1156.89,1173.36
2012-06-11,1186.56,1192.88,1132.63,1133.28
2012-06-12,1144.18,1154.74,1131.99,1154.52
2012-06-13,1144.75,1159.79,1136.14,1143.07
2012-06-14,1143.20,1163.03,1135.49,1159.81
2012-06-15,1166.77,1190.99,1162.90,1190.99
2012-06-18,1179.15,1186.98,1172.27,1183.32
2012-06-19,1188.79,1232.16,1188.79,1226.96
2012-06-20,1227.99,1246.61,1218.91,1233.03
2012-06-21,1227.30,1227.64,1172.04,1172.16
2012-06-22,1183.89,1184.97,1161.64,1169.05
2012-06-25,1161.85,1161.85,1127.66,1135.71
2012-06-26,1141.57,1157.28,1129.63,1150.29
2012-06-27,1149.15,1166.27,1139.82,1161.89
2012-06-28,1153.80,1169.71,1140.38,1169.52
2012-06-29,1211.34,1226.55,1210.78,1226.40
2012-07-02,1230.33,1235.64,1213.15,1234.30
2012-07-03,1243.99,1276.15,1243.99,1270.70
2012-07-05,1260.16,1277.28,1249.17,1263.56
2012-07-06,1242.99,1242.99,1225.90,1235.43
2012-07-09,1226.02,1227.18,1213.37,1218.74
2012-07-10,1232.39,1241.36,1192.16,1200.15
2012-07-11,1202.26,1212.95,1192.73,1201.41
2012-07-12,1201.41,1201.41,1161.29,1186.55
2012-07-13,1194.21,1212.92,1194.21,1209.65
2012-07-16,1206.39,1206.39,1186.48,1195.91
2012-07-17,1200.23,1202.67,1177.35,1198.62
2012-07-18,1198.62,1210.56,1182.32,1205.73
2012-07-19,1210.11,1222.44,1208.38,1217.60
2012-07-20,1203.49,1203.49,1180.91,1183.71
2012-07-23,1159.87,1159.87,1135.51,1152.43
2012-07-24,1154.37,1159.67,1115.28,1125.32
2012-07-25,1130.64,1138.29,1111.68,1113.47
2012-07-26,1123.37,1132.56,1104.55,1127.41
2012-07-27,1144.39,1185.28,1139.04,1178.56
2012-07-30,1175.55,1182.78,1163.30,1178.23
2012-07-31,1180.61,1201.22,1179.51,1190.95
2012-08-01,1195.71,1206.87,1183.25,1190.32
2012-08-02,1172.75,1189.28,1145.35,1157.87
2012-08-03,1157.87,1215.08,1157.87,1201.31
2012-08-06,1208.73,1242.10,1208.73,1231.93
2012-08-07,1244.96,1255.80,1244.08,1244.28
2012-08-08,1242.51,1261.62,1242.51,1255.94
2012-08-09,1261.07,1274.67,1257.54,1267.58
2012-08-10,1256.31,1273.25,1251.62,1272.19
2012-08-13,1265.64,1269.16,1244.10,1254.75
2012-08-14,1260.92,1264.68,1235.84,1240.66
2012-08-15,1228.74,1228.74,1213.76,1226.95
2012-08-16,1233.80,1254.84,1228.69,1249.61
2012-08-17,1249.52,1256.45,1242.13,1244.88
2012-08-20,1239.61,1246.73,1227.06,1244.35
2012-08-21,1253.19,1271.55,1239.93,1244.60
2012-08-22,1241.48,1246.50,1224.51,1244.71
2012-08-23,1239.93,1239.93,1208.58,1210.19
2012-08-24,1202.55,1202.55,1183.89,1197.29
2012-08-27,1196.45,1198.69,1183.03,1184.69
2012-08-28,1182.29,1186.50,1173.54,1175.51
2012-08-29,1170.21,1170.21,1151.57,1156.43
2012-08-30,1147.36,1147.36,1131.86,1136.02
2012-08-31,1147.50,1158.44,1140.28,1149.98
2012-09-04,1147.10,1147.10,1123.48,1131.22
2012-09-05,1133.66,1139.66,1125.39,1134.79
2012-09-06,1147.30,1180.44,1147.30,1178.08
2012-09-07,1202.57,1245.19,1202.57,1243.63
2012-09-10,1242.96,1254.89,1228.12,1231.21
2012-09-11,1231.21,1259.46,1231.21,1257.44
2012-09-12,1268.66,1272.74,1245.36,1260.08
2012-09-13,1255.13,1314.66,1246.85,1306.80
2012-09-14,1338.61,1363.60,1338.61,1343.59
2012-09-17,1327.49,1327.49,1298.09,1302.97
2012-09-18,1296.02,1301.59,1283.31,1293.94
2012-09-19,1296.01,1299.19,1285.52,1291.00
2012-09-20,1271.45,1280.77,1254.49,1277.88
2012-09-21,1281.49,1289.19,1263.46,1264.07
2012-09-24,1253.55,1256.65,1240.30,1251.14
2012-09-25,1252.33,1253.65,1210.01,1210.78
2012-09-26,1201.11,1221.02,1184.84,1210.18
2012-09-27,1220.23,1223.89,1204.02,1219.10
2012-09-28,1207.37,1211.10,1196.24,1202.31
2012-10-01,1202.31,1228.52,1201.75,1206.03
2012-10-02,1213.98,1219.84,1190.76,1197.73
2012-10-03,1198.50,1201.06,1184.71,1188.80
2012-10-04,1191.82,1217.25,1189.60,1207.53
2012-10-05,1207.53,1226.13,1202.56,1206.72
2012-10-08,1196.90,1221.58,1193.08,1218.79
2012-10-09,1226.44,1239.45,1217.00,1220.54
2012-10-10,1220.54,1224.30,1199.71,1205.11
2012-10-11,1216.64,1233.42,1213.90,1225.95
2012-10-12,1221.09,1228.92,1207.03,1211.41
2012-10-15,1211.06,1223.95,1200.38,1223.52
2012-10-16,1230.53,1257.92,1230.53,1255.79
2012-10-17,1264.91,1284.56,1256.65,1278.71
2012-10-18,1267.39,1290.66,1264.45,1285.80
2012-10-19,1282.38,1282.38,1252.89,1256.36
2012-10-22,1258.16,1276.82,1253.31,1269.48
2012-10-23,1248.83,1248.83,1225.84,1235.42
2012-10-24,1235.42,1244.13,1218.69,1220.52
2012-10-25,1234.17,1237.10,1217.05,1228.28
2012-10-26,1228.97,1236.95,1209.23,1214.84
2012-10-31,1220.78,1225.10,1204.71,1206.69
2012-11-01,1213.80,1250.95,1209.65,1249.28
2012-11-02,1262.07,1262.75,1223.26,1226.53
2012-11-05,1223.07,1237.45,1221.58,1229.87
2012-11-06,1240.08,1267.04,1239.85,1259.79
2012-11-07,1249.04,1249.04,1215.56,1222.24
2012-11-08,1222.03,1227.10,1196.67,1199.76
2012-11-09,1194.30,1226.41,1193.50,1206.78
2012-11-12,1210.35,1210.86,1207.63,1208.52
2012-11-13,1197.26,1206.28,1190.65,1193.02
2012-11-14,1199.19,1200.81,1164.36,1167.49
2012-11-15,1167.44,1177.34,1150.96,1157.13
2012-11-16,1155.60,1161.68,1135.51,1155.84
2012-11-19,1172.36,1184.15,1172.36,1181.67
2012-11-20,1172.34,1178.29,1162.90,1168.41
2012-11-21,1168.41,1179.23,1161.62,1176.21
2012-11-23,1182.86,1196.64,1182.86,1195.73
2012-11-26,1189.67,1193.90,1180.13,1192.01
2012-11-27,1187.01,1197.26,1174.16,1175.03
2012-11-28,1171.72,1188.59,1156.38,1188.41
2012-11-29,1199.18,1210.78,1194.70,1207.59
2012-11-30,1204.25,1212.19,1196.93,1201.51
2012-12-03,1213.60,1215.90,1191.85,1192.94
2012-12-04,1196.05,1210.68,1193.87,1200.31
2012-12-05,1214.42,1225.43,1207.62,1220.29
2012-12-06,1221.70,1228.02,1212.38,1222.45
2012-12-07,1230.13,1234.11,1223.58,1230.20
2012-12-10,1231.53,1251.21,1230.29,1248.63
2012-12-11,1253.01,1268.66,1253.01,1268.27
2012-12-12,1273.10,1281.35,1262.07,1265.56
2012-12-13,1264.12,1280.21,1260.20,1266.02
2012-12-14,1271.39,1298.65,1271.39,1294.47
2012-12-17,1299.63,1312.17,1299.63,1309.68
2012-12-18,1309.68,1344.96,1309.68,1344.67
2012-12-19,1344.59,1349.62,1335.47,1336.92
2012-12-20,1339.04,1344.62,1330.87,1344.59
2012-12-21,1323.17,1323.90,1311.32,1322.48
2012-12-24,1321.22,1326.69,1316.67,1321.39
2012-12-26,1329.20,1341.75,1329.20,1330.95
2012-12-27,1338.43,1344.00,1315.32,1330.74
2012-12-28,1327.48,1329.66,1317.13,1319.02
2012-12-31,1316.30,1360.36,1316.30,1357.53
2013-01-02,1392.66,1409.59,1392.66,1404.30
2013-01-03,1398.70,1409.21,1383.98,1389.32
2013-01-04,1383.77,1398.61,1381.79,1397.62
2013-01-07,1387.26,1402.10,1385.15,1396.43
2013-01-08,1389.16,1392.28,1372.30,1373.94
2013-01-09,1376.52,1382.79,1371.47,1378.00
2013-01-10,1383.28,1389.00,1375.44,1386.61
2013-01-11,1378.73,1378.73,1361.57,1365.67
2013-01-14,1365.66,1376.49,1356.53,1360.55
2013-01-15,1351.70,1369.17,1351.22,1367.99
2013-01-16,1352.30,1353.07,1342.21,1350.82
2013-01-17,1358.82,1364.15,1352.19,1361.56
2013-01-18,1366.00,1368.35,1356.89,1368.31
2013-01-22,1368.08,1384.69,1364.78,1382.93
2013-01-23,1382.22,1384.29,1368.86,1372.55
2013-01-24,1373.05,1384.27,1354.12,1360.98
2013-01-25,1366.24,1368.33,1349.58,1362.32
2013-01-28,1360.74,1360.89,1341.97,1344.66
2013-01-29,1355.68,1370.66,1353.40,1362.66
2013-01-30,1360.20,1364.97,1339.87,1344.30
2013-01-31,1347.74,1359.68,1347.57,1357.86
2013-02-01,1372.59,1382.72,1369.49,1379.27
2013-02-04,1361.95,1363.10,1350.11,1352.21
2013-02-05,1360.25,1363.71,1351.86,1353.45
2013-02-06,1357.90,1378.13,1357.90,1375.04
2013-02-07,1377.46,1378.09,1352.76,1360.69
2013-02-08,1361.08,1370.24,1359.38,1363.97
2013-02-11,1363.97,1363.97,1354.46,1362.24
2013-02-12,1358.87,1369.83,1355.02,1364.87
2013-02-13,1362.76,1369.21,1355.66,1359.80
2013-02-14,1352.35,1368.90,1350.94,1366.20
2013-02-15,1366.72,1367.20,1351.63,1355.10
2013-02-19,1360.07,1366.62,1347.59,1351.73
2013-02-20,1345.17,1345.47,1296.53,1297.53
2013-02-21,1283.35,1288.51,1261.60,1272.78
2013-02-22,1279.69,1285.90,1266.19,1275.46
2013-02-25,1281.79,1282.98,1247.59,1247.89
2013-02-26,1253.87,1259.09,1239.86,1257.48
2013-02-27,1255.04,1278.13,1254.03,1273.32
2013-02-28,1271.78,1280.65,1267.68,1268.86
2013-03-01,1250.99,1254.45,1239.63,1244.94
2013-03-04,1232.81,1232.81,1211.68,1225.88
2013-03-05,1240.66,1254.72,1234.72,1235.96
2013-03-06,1241.91,1267.18,1239.79,1263.27
2013-03-07,1266.39,1278.53,1266.39,1269.81
2013-03-08,1272.89,1279.39,1266.96,1276.43
2013-03-11,1273.28,1275.78,1262.25,1270.60
2013-03-12,1270.60,1283.06,1263.06,1266.82
2013-03-13,1263.33,1263.33,1239.74,1244.75
2013-03-14,1245.48,1245.73,1231.77,1244.26
2013-03-15,1248.89,1253.97,1240.96,1244.16
2013-03-18,1229.10,1237.04,1222.34,1229.84
2013-03-19,1220.60,1220.62,1194.12,1204.37
2013-03-20,1213.00,1219.89,1204.86,1217.36
2013-03-21,1209.01,1221.55,1207.34,1211.11
2013-03-22,1212.51,1216.28,1206.84,1210.06
2013-03-25,1212.13,1214.94,1194.73,1206.35
2013-03-26,1210.20,1213.96,1203.93,1213.88
2013-03-27,1198.52,1214.59,1191.29,1214.22
2013-03-28,1210.63,1210.67,1202.05,1208.89
2013-04-01,1210.55,1211.11,1188.27,1190.05
2013-04-02,1191.40,1191.40,1157.89,1162.46
2013-04-03,1162.48,1165.41,1144.60,1152.74
2013-04-04,1156.32,1167.39,1146.26,1155.65
2013-04-05,1155.65,1157.51,1128.11,1155.31
2013-04-08,1155.89,1158.63,1146.54,1158.35
2013-04-09,1169.75,1203.89,1169.75,1197.16
2013-04-10,1202.65,1207.85,1190.53,1194.64
2013-04-11,1194.64,1194.64,1175.73,1181.45
2013-04-12,1175.77,1178.10,1155.69,1169.46
2013-04-15,1148.95,1148.95,1111.05,1113.85
2013-04-16,1127.13,1134.36,1118.53,1131.81
2013-04-17,1110.12,1110.12,1087.68,1098.23
2013-04-18,1103.73,1119.26,1090.75,1104.87
2013-04-19,1112.71,1120.31,1097.72,1114.30
2013-04-22,1112.77,1114.39,1093.04,1112.15
2013-04-23,1114.07,1128.95,1109.29,1119.30
2013-04-24,1130.79,1145.81,1130.79,1145.08
2013-04-25,1150.79,1176.94,1148.80,1159.95
2013-04-26,1153.90,1153.90,1133.02,1139.41
2013-04-29,1148.12,1160.50,1142.56,1156.12
2013-04-30,1145.91,1169.90,1137.36,1169.90
2013-05-01,1162.57,1162.57,1141.31,1144.82
2013-05-02,1149.81,1150.45,1134.50,1141.18
2013-05-03,1160.76,1184.15,1160.76,1174.14
2013-05-06,1178.33,1178.75,1167.67,1177.02
2013-05-07,1178.49,1193.26,1177.65,1190.10
2013-05-08,1193.55,1217.72,1191.74,1212.89
2013-05-09,1210.31,1217.48,1193.87,1198.36
2013-05-10,1202.72,1203.31,1184.72,1197.83
2013-05-13,1197.83,1197.83,1180.46,1182.82
2013-05-14,1174.88,1179.26,1166.84,1171.41
2013-05-15,1158.41,1159.82,1150.81,1155.47
2013-05-16,1147.95,1161.99,1138.05,1142.45
2013-05-17,1152.74,1160.71,1152.65,1156.33
2013-05-20,1153.97,1176.61,1151.30,1174.92
2013-05-21,1178.90,1198.40,1173.76,1187.21
2013-05-22,1192.25,1210.82,1162.57,1170.56
2013-05-23,1154.47,1159.63,1142.85,1156.40
2013-05-24,1148.59,1151.82,1141.16,1144.59
2013-05-28,1153.57,1158.21,1145.46,1146.53
2013-05-29,1139.01,1144.05,1126.05,1132.37
2013-05-30,1136.82,1146.80,1133.63,1141.82
2013-05-31,1134.00,1134.00,1107.86,1108.28
2013-06-03,1118.74,1127.92,1112.11,1127.34
2013-06-04,1130.38,1137.99,1117.38,1129.26
2013-06-05,1121.80,1125.23,1099.35,1099.90
2013-06-06,1097.57,1108.01,1090.78,1107.68
2013-06-07,1107.49,1112.71,1096.49,1103.20
2013-06-10,1099.01,1100.59,1086.52,1094.78
2013-06-11,1078.42,1080.19,1068.31,1074.10
2013-06-12,1079.76,1084.48,1062.14,1066.63
2013-06-13,1075.53,1110.12,1074.71,1107.12
2013-06-14,1112.06,1116.05,1088.19,1091.95
2013-06-17,1099.73,1107.33,1089.07,1094.49
2013-06-18,1090.88,1106.82,1089.41,1104.14
2013-06-19,1101.26,1106.24,1084.09,1086.86
